,afinidad,pageranks,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,eigencentrality,protected,verified,followers_count,friends_count,statuses_count
439,,0.000251,0.318429,0.363624,0.000143,0.00958,0.027639999999999998,0.322464,0.039999,False,False,363.0,1108.0,10855.0
440,,0.000123,0.278364,0.298619,0.0,0.0,0.003279,0.5,0.0,False,False,15.0,168.0,337.0
441,,0.000317,0.32763400000000004,0.358342,0.000223,0.00312,0.004934,0.28571399999999997,0.030006,False,False,546.0,564.0,18381.0
442,,0.002418,0.280468,0.299693,0.000452,0.002131,0.003475,0.214286,0.037188,False,False,1099.0,995.0,60920.0
443,fa,0.006022,0.351568,0.38629,0.019953,0.027232999999999997,0.01142,0.09614299999999999,0.23718899999999998,False,False,4164.0,1119.0,25570.0
444,,0.000151,0.246896,0.25871700000000003,0.0,0.001047,0.002241,0.5,0.014372999999999999,False,False,915.0,1057.0,5125.0
445,,0.000185,0.29124099999999997,0.319321,1e-06,0.0013310000000000002,0.008136,0.3,0.021543,False,False,173.0,693.0,1561.0
446,,0.000341,0.329581,0.382631,6.2e-05,0.017141999999999998,0.057634000000000005,0.303383,0.071501,False,False,970.0,2570.0,9665.0
447,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
448,,0.00020800000000000001,0.330511,0.365259,1.1e-05,0.008969,0.025611000000000002,0.339474,0.031555,False,False,179.0,397.0,9220.0
449,,0.000178,0.280468,0.299887,0.00015,0.002549,0.002829,0.166667,0.022504,False,False,376.0,392.0,4369.0
450,,0.000123,0.24718800000000002,0.259657,0.0,0.0,0.0023079999999999997,0.0,0.0,False,False,268.0,666.0,1565.0
451,,0.000651,0.282801,0.30159,0.000442,0.006895,0.003168,0.147619,0.06514600000000001,False,False,1948.0,936.0,66613.0
452,,0.00041500000000000006,0.249173,0.261349,0.0010400000000000001,1e-06,0.002242,0.0,0.000168,False,False,305.0,219.0,17221.0
453,,0.000321,0.326316,0.351154,0.002278,0.003408,0.008844,0.118182,0.027239,False,False,582.0,1150.0,5639.0
454,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,100.0,244.0,1438.0
455,,0.000146,0.246896,0.25871700000000003,0.0,0.0020399999999999997,0.002241,0.333333,0.013618,,,,,
456,,0.000157,0.294908,0.326486,0.0,0.0041140000000000005,0.018444,0.311111,0.017606,,,,,
457,,0.000161,0.25915900000000003,0.272251,1.4000000000000001e-05,9.300000000000001e-05,0.002337,0.333333,0.0005639999999999999,,,,,
458,,0.001147,0.263434,0.279945,0.007784999999999999,0.000213,0.002309,0.25640999999999997,0.0016510000000000001,False,False,1575.0,879.0,54910.0
459,,0.000275,0.31359699999999996,0.33735,0.0014880000000000002,0.002641,0.005954999999999999,0.196429,0.025793,,,,,
460,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,144.0,366.0,16823.0
461,,0.00043799999999999997,0.287585,0.311324,0.000789,0.000182,0.003078,0.320833,0.00147,,,,,
462,,0.000361,0.266296,0.282267,0.000684,0.000146,0.002286,0.23809499999999997,0.000859,,,,,
463,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
464,,0.000394,0.27171999999999996,0.290686,0.002763,0.0010220000000000001,0.002338,0.227273,0.00985,False,False,335.0,427.0,8819.0
465,,0.000704,0.295984,0.322694,0.0034729999999999995,0.00028700000000000004,0.0037329999999999998,0.18954200000000002,0.002398,False,False,238.0,690.0,4315.0
466,,0.0002,0.257073,0.268955,1.6e-05,2e-06,0.002245,0.0,0.00014099999999999998,False,False,92.0,152.0,22200.0
467,,0.000549,0.262189,0.27562800000000004,0.001637,0.00016999999999999999,0.0023469999999999997,0.15,0.000956,False,False,748.0,506.0,8471.0
468,,0.000299,0.27334,0.290169,0.000488,0.000659,0.002348,0.25,0.0014039999999999999,False,False,471.0,483.0,17221.0
469,,0.000542,0.300028,0.325793,0.004043,0.001172,0.003036,0.227273,0.0109,,,,,
470,,0.001215,0.285096,0.30654899999999996,0.011502,0.002534,0.0023239999999999997,0.24836599999999998,0.017854,False,False,1089.0,641.0,54502.0
471,,0.000271,0.345121,0.379285,0.000714,0.007705,0.01054,0.24725300000000003,0.04847,False,False,297.0,422.0,4646.0
472,,0.000685,0.262646,0.278617,0.000471,0.000277,0.005614,0.377778,0.001585,,,,,
473,,0.001371,0.27011799999999997,0.29016,0.002688,0.0004940000000000001,0.005667,0.25146199999999996,0.0028079999999999997,,,,,
474,,0.00101,0.28448,0.304714,0.0017050000000000001,0.000281,0.002447,0.252747,0.002403,False,False,1250.0,883.0,52660.0
475,,0.000454,0.26416,0.278445,0.000544,8.7e-05,0.002262,0.25,0.000614,,,,,
476,,0.000239,0.258207,0.27020900000000003,0.0,4.2e-05,0.002252,0.5,0.000181,False,False,257.0,228.0,26493.0
477,,0.001471,0.293185,0.319344,0.004164,0.001997,0.003785,0.116667,0.022042,,,,,
478,,0.000241,0.27824699999999997,0.298039,1e-06,0.00503,0.002932,0.571429,0.049699,False,False,69.0,180.0,7657.0
479,,0.000248,0.252334,0.265975,4e-06,0.0062,0.002925,0.569444,0.068874,False,False,155.0,538.0,5440.0
480,,0.000218,0.321832,0.34924099999999997,2.3e-05,0.002137,0.0035670000000000003,0.5,0.01643,,,,,
481,,0.00015900000000000002,0.269152,0.282574,5.9e-05,0.001032,0.002245,0.333333,0.00236,,,,,
482,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,172.0,635.0,1812.0
483,,0.000152,0.291482,0.312409,1.2e-05,0.000404,0.00745,0.25,0.009039,,,,,
484,,0.00031299999999999996,0.294825,0.323502,7e-05,0.0034159999999999998,0.00455,0.261905,0.032909,False,False,348.0,401.0,14135.0
485,,0.000133,0.31862199999999996,0.345534,0.0,0.0014810000000000001,0.002891,0.5,0.008458,False,False,14.0,73.0,741.0
486,,0.000184,0.24706999999999998,0.258819,0.000323,0.0,0.002241,0.0,5.7999999999999994e-05,False,False,1587.0,1657.0,9610.0
487,,0.000272,0.29917699999999997,0.326925,1.8e-05,0.004705,0.00476,0.517857,0.058124,False,False,70.0,56.0,4918.0
488,,0.000227,0.253244,0.265067,0.000277,1e-06,0.002242,0.0,8.499999999999999e-05,False,False,78.0,116.0,512.0
489,,0.002754,0.29732,0.32127,0.002209,0.004622,0.007422,0.310606,0.084957,True,False,1124.0,437.0,49346.0
490,,0.000133,0.321048,0.34872800000000004,0.0,0.0014810000000000001,0.005535,0.25,0.008458,,,,,
491,,0.000517,0.25607399999999997,0.268969,0.002205,2e-06,0.00225,0.166667,0.000267,False,False,541.0,302.0,21626.0
492,,0.000133,0.257387,0.274347,0.0,0.0014810000000000001,0.005625,0.333333,0.008458,,,,,
493,,0.000133,0.31862199999999996,0.345534,0.0,0.0014810000000000001,0.002891,0.5,0.008458,False,False,135.0,197.0,6704.0
494,,0.000202,0.328964,0.358476,0.000154,0.003296,0.012809000000000001,0.272727,0.032848,False,False,300.0,1120.0,5550.0
495,,0.000133,0.252334,0.265975,0.0,0.0014810000000000001,0.002925,0.666667,0.008458,False,False,32.0,129.0,276.0
496,,0.00022400000000000002,0.333123,0.365908,2e-06,0.0065769999999999995,0.008502,0.681818,0.072772,,,,,
497,,0.000377,0.344332,0.380914,0.0001,0.009918999999999999,0.015733,0.457143,0.120719,False,False,345.0,999.0,18619.0
498,,0.000202,0.30054200000000003,0.330451,1e-06,0.0026780000000000003,0.007087,0.535714,0.038419,,,,,
499,,0.000513,0.267241,0.284404,0.00015800000000000002,0.004122,0.0040030000000000005,0.375,0.056951,False,False,615.0,334.0,6193.0
500,periodista,0.005882,0.293348,0.319258,0.0055119999999999995,0.043769,0.00335,0.094796,0.455987,False,False,5882.0,179.0,4818.0
501,,0.00015,0.319297,0.347273,0.001033,0.001703,0.003078,0.333333,0.008519,False,False,204.0,737.0,8083.0
502,,0.000133,0.246896,0.25871700000000003,0.0,0.0014810000000000001,0.002241,0.5,0.008458,,,,,
503,,0.00041,0.301143,0.330546,0.001004,0.008708,0.006167,0.362745,0.10112,False,False,514.0,445.0,3457.0
504,,0.000123,0.25196999999999997,0.26758699999999996,0.0,0.0,0.003744,0.333333,0.0,False,False,26.0,180.0,2729.0
505,,0.000147,0.294249,0.323209,1e-06,0.002365,0.00972,0.319444,0.020097,False,False,50.0,367.0,1688.0
506,,0.000334,0.259542,0.27164499999999997,5.4000000000000005e-05,0.001727,0.00232,0.4,0.011052,False,False,153.0,233.0,1495.0
507,,0.0011480000000000001,0.344557,0.374747,0.003722,0.025963999999999997,0.008898,0.154949,0.193715,False,False,3052.0,1375.0,29875.0
508,,0.000223,0.311834,0.354986,4.4e-05,0.002591,0.04828,0.37956999999999996,0.013881999999999999,,,,,
509,,0.0005059999999999999,0.33176,0.38508200000000004,0.000475,0.020489,0.057594000000000006,0.27677199999999996,0.081091,False,False,466.0,594.0,1455.0
510,,0.000167,0.32671999999999995,0.358595,1e-06,0.002994,0.006525,0.6190479999999999,0.029867,False,False,61.0,102.0,3345.0
511,,0.000301,0.28829299999999997,0.3171,5e-06,0.019372999999999998,0.015971,0.42105299999999996,0.076056,False,False,403.0,592.0,24726.0
512,,0.00032,0.277077,0.30030300000000004,0.000468,0.001143,0.012542,0.320513,0.014081,False,False,132.0,537.0,9067.0
513,,0.000958,0.421263,0.500364,0.013878,0.050480000000000004,0.129894,0.205696,0.224048,False,False,908.0,3897.0,5375.0
514,,0.000149,0.28402,0.315542,2e-06,0.004142,0.031918,0.4875,0.011392,False,False,95.0,328.0,7892.0
515,,0.000411,0.353573,0.40205599999999997,0.001161,0.023546,0.060921,0.331395,0.108097,False,False,675.0,2140.0,10611.0
516,,0.000123,0.252755,0.26722399999999996,0.0,0.0,0.002578,0.5,0.0,False,False,137.0,175.0,2067.0
517,,0.00015900000000000002,0.269083,0.285534,0.0,0.000135,0.003919,0.333333,0.001638,False,False,48.0,397.0,577.0
518,cm,0.001655,0.30701999999999996,0.347032,0.000272,0.028083999999999998,0.048779,0.366071,0.140741,False,False,1452.0,1217.0,6603.0
519,cm,0.01178,0.312204,0.361875,0.020718,0.062749,0.045810000000000003,0.259968,0.43624399999999997,False,False,5809.0,1603.0,25835.0
520,,0.00043,0.277514,0.30361,1e-06,0.001361,0.017917,0.47222200000000003,0.011299,False,False,422.0,523.0,11340.0
521,,0.002602,0.281217,0.300931,0.012565999999999999,0.001527,0.002432,0.06324099999999999,0.015209,False,False,2722.0,893.0,82254.0
522,cm,0.005318,0.29466,0.333729,0.002575,0.062038,0.034702,0.248427,0.323834,False,False,2939.0,813.0,16773.0
523,,0.003041,0.246781,0.25848000000000004,0.0,0.009706000000000001,0.002241,0.32619000000000004,0.139191,False,False,809.0,62.0,5885.0
524,,0.000263,0.287037,0.310884,9e-06,0.006634999999999999,0.01137,0.277778,0.035519999999999996,False,False,172.0,224.0,28638.0
525,cm,0.001372,0.351568,0.421447,0.00335,0.068888,0.088817,0.20778200000000002,0.28044,False,False,2015.0,1596.0,12076.0
526,,0.001349,0.307199,0.338357,0.0016239999999999998,0.019429,0.025450999999999998,0.21349200000000002,0.12626300000000001,,,,,
527,,0.000308,0.35632199999999997,0.404902,0.000404,0.014552,0.055643,0.30814,0.06637799999999999,False,False,379.0,1029.0,5154.0
528,,0.000152,0.310823,0.341362,7.000000000000001e-06,0.002071,0.027081,0.346154,0.01155,,,,,
529,cm,0.0017399999999999998,0.31359699999999996,0.35921,0.00586,0.028475,0.03255,0.21415399999999998,0.13336900000000002,False,False,2227.0,990.0,27986.0
530,cm,0.002441,0.33684899999999995,0.39666799999999997,0.005790999999999999,0.05915700000000001,0.068256,0.23301999999999998,0.27872600000000003,,,,,
531,,0.00037200000000000004,0.24712800000000001,0.25947600000000004,0.00151,0.0014810000000000001,0.002242,0.166667,0.008519,False,False,343.0,194.0,64011.0
532,,0.000165,0.246896,0.25871700000000003,0.0,0.001732,0.002241,0.666667,0.021562,False,False,364.0,551.0,10453.0
533,,0.0008609999999999999,0.342876,0.40132399999999996,0.000446,0.048681999999999996,0.07330700000000001,0.331377,0.20449900000000001,,,,,
534,,0.000528,0.32460700000000003,0.369082,0.000349,0.019506,0.042625,0.303698,0.084637,False,False,863.0,1029.0,7454.0
535,,0.00016999999999999999,0.246896,0.25871700000000003,0.0,0.002486,0.002241,0.416667,0.020509,,,,,
536,,0.000842,0.329994,0.38508400000000004,0.001372,0.016332,0.060901,0.301537,0.071859,False,False,636.0,1106.0,6642.0
537,,0.001018,0.298077,0.33517399999999997,0.000323,0.016809,0.028611,0.4,0.08215399999999999,,,,,
538,,0.00322,0.343434,0.404217,0.004058,0.046471,0.068248,0.269231,0.237587,False,False,1854.0,2559.0,21327.0
539,,0.0009310000000000001,0.350866,0.400411,0.0036369999999999996,0.035729000000000004,0.050724,0.288552,0.171282,False,False,1644.0,2839.0,30825.0
540,,0.000307,0.258144,0.269606,0.0,3.8e-05,0.0022649999999999997,0.5,0.000433,,,,,
541,,0.0008470000000000001,0.349354,0.408851,0.000834,0.037852,0.078572,0.281202,0.171693,False,False,841.0,2410.0,37917.0
542,,0.000246,0.28956,0.31616500000000003,3e-06,0.010104,0.008327,0.318182,0.0405,False,False,151.0,203.0,7122.0
543,,0.000171,0.246896,0.25871700000000003,0.0,0.002996,0.002241,0.583333,0.028494,False,False,257.0,154.0,8703.0
544,cm,0.001749,0.35838200000000003,0.41285600000000006,0.0026030000000000003,0.048132,0.064734,0.341525,0.241298,,,,,
545,cm,0.0013,0.294743,0.33303299999999997,0.001381,0.022446,0.038391,0.403175,0.125625,False,False,663.0,730.0,20326.0
546,,0.000123,0.25446199999999997,0.270397,0.0,0.0,0.010671,0.25,0.0,False,False,10.0,57.0,515.0
547,cm,0.006138,0.389937,0.45607200000000003,0.07245,0.08615700000000001,0.091938,0.246245,0.466261,False,False,7360.0,7009.0,12956.0
548,periodista,0.003638,0.319782,0.365216,0.0034189999999999997,0.073121,0.049052,0.21869499999999997,0.340179,False,False,5725.0,3486.0,171045.0
549,,0.00014,0.27214,0.29659800000000003,0.0,0.0014869999999999998,0.024207,0.47272700000000006,0.006261,False,False,49.0,356.0,2570.0
550,,0.00028399999999999996,0.349007,0.391572,0.001141,0.011349,0.035482,0.243842,0.059298000000000003,False,False,411.0,1702.0,5612.0
551,,0.000123,0.253484,0.269136,0.0,0.0,0.008473,0.0,0.0,,,,,
552,,0.000241,0.331342,0.365442,3e-06,0.006645,0.009026000000000001,0.733333,0.071782,,,,,
553,cm,0.004984000000000001,0.330408,0.38666500000000004,0.00419,0.058676,0.06265599999999999,0.251436,0.329468,False,False,3004.0,3445.0,19413.0
554,,0.000192,0.265826,0.286387,0.00011599999999999999,0.001495,0.012768999999999999,0.333333,0.009923999999999999,False,False,487.0,490.0,2658.0
555,,0.00014099999999999998,0.246896,0.25871700000000003,0.0,0.0006900000000000001,0.002241,0.5,0.011104000000000001,True,False,445.0,881.0,25342.0
556,,0.000729,0.314627,0.344854,0.000251,0.012117000000000001,0.009403,0.347368,0.107563,False,False,892.0,714.0,17877.0
557,,0.000393,0.34467,0.380835,0.004037,0.006525,0.019312,0.316017,0.066955,False,False,542.0,2559.0,20654.0
558,,0.000754,0.33923400000000004,0.376992,0.0006889999999999999,0.017593,0.013248,0.5183909999999999,0.214313,False,False,784.0,604.0,91196.0
559,,0.000133,0.29748800000000003,0.323952,0.0,0.0014810000000000001,0.002653,0.666667,0.008458,False,False,19.0,111.0,134.0
560,,0.000167,0.32989,0.359187,1e-06,0.002693,0.00259,0.416667,0.02344,False,False,97.0,565.0,4471.0
561,,0.00016299999999999998,0.325108,0.356144,2e-06,0.002914,0.002931,0.833333,0.025851,False,False,15.0,51.0,268.0
562,,0.000133,0.303309,0.331065,0.0,0.0014810000000000001,0.003625,0.55,0.008458,,,,,
563,,0.000254,0.29573499999999997,0.326516,2e-06,0.0025629999999999997,0.007025,0.547619,0.042645999999999996,False,False,128.0,928.0,4359.0
564,,0.000133,0.252395,0.268781,0.0,0.0014810000000000001,0.0010890000000000001,0.333333,0.008458,,,,,
565,,0.00031299999999999996,0.293022,0.328533,4e-06,0.019497,0.027551999999999997,0.507905,0.083859,False,False,619.0,826.0,61491.0
566,,0.0005200000000000001,0.3192,0.363174,5.2000000000000004e-05,0.026243,0.042818,0.454622,0.122222,,,,,
567,,0.000302,0.253915,0.274997,8e-06,0.0067670000000000004,0.006682,0.288889,0.029349,False,False,133.0,265.0,4775.0
568,,0.00065,0.36395,0.41476899999999994,0.005999,0.037036,0.06188300000000001,0.265489,0.148816,False,False,1168.0,1929.0,19099.0
569,cm,0.001415,0.286569,0.32164299999999996,0.001212,0.031728,0.032534,0.23803200000000002,0.116924,,,,,
570,,0.000745,0.339781,0.38902800000000004,0.0006,0.051975,0.05136,0.297371,0.190931,,,,,
571,,0.00044800000000000005,0.333228,0.381052,0.00238,0.014546000000000002,0.036002,0.238866,0.05417999999999999,False,False,301.0,735.0,2066.0
572,,0.000197,0.267377,0.297487,2e-06,0.006989,0.024791999999999998,0.466667,0.027792,,,,,
573,cm,0.002069,0.34774,0.422497,0.004298,0.065197,0.09512799999999999,0.23995500000000003,0.306562,False,False,2618.0,5000.0,76516.0
574,,0.000132,0.281142,0.311805,1e-06,0.000697,0.017555,0.361111,0.001355,False,False,34.0,297.0,225.0
575,,0.0013050000000000002,0.366609,0.44000600000000006,0.002634,0.067977,0.10896900000000001,0.252579,0.310183,False,False,2243.0,4980.0,62569.0
576,,0.000327,0.31987899999999997,0.367247,0.0009960000000000001,0.015056,0.044613,0.387356,0.063533,,,,,
577,,0.000298,0.307289,0.34904,2.8999999999999997e-05,0.01103,0.016983,0.430147,0.044696,,,,,
578,,0.00018700000000000002,0.303397,0.33842300000000003,0.000101,0.0046170000000000004,0.02847,0.295833,0.024135,,,,,
579,,0.000123,0.193614,0.205438,0.0,0.0,0.0022140000000000003,0.0,0.0,,,,,
580,,0.000938,0.31472100000000003,0.342466,0.002268,0.003317,0.005465,0.11111099999999999,0.036645,False,False,1187.0,1255.0,50108.0
581,,0.00024300000000000002,0.306931,0.352313,7.7e-05,0.006166,0.035085000000000005,0.318841,0.030649000000000003,,,,,
582,,0.000285,0.24736,0.26209099999999996,0.000199,0.007240000000000001,0.002284,0.178571,0.042493,False,False,231.0,106.0,8060.0
583,,0.00037400000000000004,0.316421,0.35942399999999997,0.000124,0.019412000000000002,0.021499,0.385281,0.08033799999999999,False,False,276.0,159.0,10704.0
584,,0.000123,0.23055100000000003,0.24613000000000002,0.0,0.0,0.0075829999999999995,0.333333,0.0,,,,,
585,,0.002575,0.375222,0.42035100000000003,0.012014,0.044506,0.04852,0.24404800000000001,0.24076599999999998,False,False,2695.0,1799.0,38618.0
586,,0.000123,0.28637399999999996,0.317578,0.0,0.0,0.015327,0.45238100000000003,0.0,True,False,101.0,232.0,1469.0
587,,0.00027,0.253548,0.269983,0.001193,5e-05,0.008987,0.23333299999999998,0.00028900000000000003,False,False,10.0,66.0,30.0
588,,0.000265,0.28821399999999997,0.323602,0.0013390000000000001,0.000138,0.022386,0.28571399999999997,0.000221,False,False,348.0,549.0,891.0
589,,0.000502,0.309182,0.339758,0.000272,0.02231,0.007573000000000001,0.136243,0.06984,,,,,
590,,0.000154,0.29220999999999997,0.32410500000000003,0.0,0.002663,0.017175,0.5,0.017431,False,False,20.0,113.0,2208.0
591,,0.000123,0.21248699999999998,0.229527,0.0,0.0,0.008712000000000001,0.833333,0.0,,,,,
592,,0.00037999999999999997,0.31119,0.345938,0.000195,0.0041329999999999995,0.022792,0.269231,0.027224,False,False,355.0,1450.0,3016.0
593,,0.00020800000000000001,0.30028499999999997,0.3336,0.000121,0.008301000000000001,0.015231,0.340659,0.0351,,,,,
594,,0.000123,0.2143,0.23230399999999998,0.0,0.0,0.010506999999999999,0.583333,0.0,False,False,15.0,127.0,234.0
595,,0.000653,0.359482,0.411354,0.000684,0.044275,0.068707,0.35632199999999997,0.188629,False,False,1009.0,1283.0,12662.0
596,,0.0007610000000000001,0.35039899999999996,0.396252,0.00036,0.030532,0.044489,0.393939,0.14521900000000001,False,False,1453.0,1282.0,34690.0
597,,0.00021899999999999998,0.286569,0.32313000000000003,2.1e-05,0.002706,0.028288999999999998,0.346154,0.011212,,,,,
598,,0.000161,0.326619,0.354934,0.000125,0.002865,0.009524,0.2,0.016599000000000003,False,False,289.0,559.0,3763.0
599,,0.000172,0.28641300000000003,0.307143,1e-06,0.000633,0.005601,0.333333,0.009391,,,,,
600,,0.00031099999999999997,0.265558,0.281312,1.7e-05,0.000542,0.00793,0.45,0.006664,False,False,67.0,218.0,7617.0
601,cm,0.003283,0.303834,0.347294,0.0013160000000000001,0.045993,0.039382,0.23559000000000002,0.20958000000000002,False,False,3180.0,1203.0,17330.0
602,,0.000147,0.21427100000000002,0.232287,0.0,0.0025210000000000002,0.010506999999999999,0.4,0.01375,,,,,
603,,0.000291,0.309909,0.35636999999999996,7.5e-05,0.013465000000000001,0.036545,0.352308,0.059908,,,,,
604,,0.00024900000000000004,0.25701,0.282368,0.00165,0.000102,0.013272999999999998,0.357143,0.00011999999999999999,False,False,466.0,446.0,7193.0
605,,0.000182,0.274479,0.30145700000000003,2e-06,0.007117,0.021472,0.351648,0.020117,False,False,131.0,298.0,3359.0
606,,0.000182,0.26232,0.27925500000000003,3e-06,7.4e-05,0.0027199999999999998,0.0,0.001573,,,,,
607,cm,0.002967,0.318525,0.36249699999999996,0.0033229999999999996,0.079148,0.039254000000000004,0.15978699999999998,0.285691,,,,,
608,medio,0.0039570000000000004,0.264359,0.296204,0.001341,0.01086,0.031134,0.275385,0.11418099999999999,False,False,2803.0,549.0,7365.0
609,,0.000123,0.193614,0.205438,0.0,0.0,0.0022140000000000003,0.0,0.0,False,False,41.0,393.0,155.0
610,,0.000305,0.282953,0.304055,4.1e-05,0.001611,0.004202,0.214286,0.009639,False,False,544.0,440.0,5447.0
611,,0.000394,0.299347,0.344497,2.2e-05,0.009637999999999999,0.046429000000000005,0.365927,0.054192,False,False,248.0,1033.0,15254.0
612,cm,0.003853,0.29875300000000005,0.333903,0.0006360000000000001,0.054029999999999995,0.022893,0.281638,0.260434,,,,,
613,institucional,0.014397,0.259414,0.286497,0.004141,0.097112,0.022438999999999997,0.08457999999999999,0.596202,False,False,21100.0,499.0,4386.0
614,,0.000686,0.356684,0.409829,0.000379,0.042381999999999996,0.07395499999999999,0.37301599999999996,0.174431,False,False,1136.0,1914.0,206448.0
615,,0.000359,0.325912,0.371804,5.5e-05,0.026004000000000003,0.03915,0.36134499999999997,0.10061,,,,,
616,,0.000785,0.345121,0.398276,0.000696,0.042812,0.059998,0.36502199999999996,0.19713599999999998,False,False,1072.0,1670.0,71491.0
617,,0.000175,0.287742,0.31099699999999997,4e-06,0.002695,0.016636,0.327273,0.031323000000000004,,,,,
618,,0.000123,0.24489299999999997,0.258294,0.0,0.0,0.006211,0.333333,0.0,False,False,295.0,1241.0,7229.0
619,,0.000676,0.267377,0.300085,2.8000000000000003e-05,0.015277,0.021401,0.39047600000000005,0.073917,,,,,
620,,0.000321,0.322521,0.366852,3.7e-05,0.01268,0.045643,0.417241,0.055216999999999995,False,False,171.0,415.0,5982.0
621,,0.000133,0.284327,0.318085,0.0,0.0008960000000000001,0.017475,0.47618999999999995,0.002475,False,False,20.0,75.0,682.0
622,cm,0.015615,0.32989,0.38508400000000004,0.026191000000000002,0.156971,0.063165,0.113409,0.7260979999999999,False,False,25704.0,1211.0,234362.0
623,,0.000252,0.280096,0.31155700000000003,1e-06,0.005604,0.025662,0.525,0.024696,,,,,
624,,0.00041500000000000006,0.33165500000000003,0.381892,0.000691,0.022112,0.048552,0.396825,0.10053200000000001,,,,,
625,,0.00056,0.263962,0.288829,0.00023199999999999997,0.00112,0.015183000000000002,0.3,0.004416,False,False,868.0,1555.0,9334.0
626,,0.0006320000000000001,0.31862199999999996,0.36737600000000004,0.000157,0.02512,0.032123,0.402116,0.11128199999999999,False,False,535.0,583.0,4585.0
627,,0.00021899999999999998,0.317183,0.35867,4e-05,0.00778,0.027563999999999998,0.342105,0.031435000000000005,False,False,185.0,451.0,3496.0
628,,0.000212,0.31747,0.356659,1e-06,0.011026000000000001,0.029501,0.54902,0.048583,False,False,178.0,235.0,6298.0
629,,0.00025699999999999996,0.30586199999999997,0.3559,0.0009050000000000001,0.0050490000000000005,0.039237,0.330492,0.024913,,,,,
630,,0.001101,0.349238,0.41663100000000003,0.004568,0.05196,0.081162,0.261513,0.207273,,,,,
631,cm,0.008338,0.250654,0.274375,0.002019,0.114828,0.004432,0.07724099999999999,0.480922,False,True,26578.0,318.0,19914.0
632,,0.00023500000000000002,0.302266,0.343609,1.3000000000000001e-05,0.010556,0.034575999999999996,0.398333,0.044989,False,False,569.0,982.0,59146.0
633,,0.00029,0.31266700000000003,0.359533,2.2e-05,0.009734,0.044508,0.396667,0.043443999999999997,False,False,170.0,1075.0,4988.0
634,,0.00023199999999999997,0.308277,0.352837,4e-06,0.004264,0.039484,0.437909,0.02428,False,False,74.0,156.0,8069.0
635,,0.00031299999999999996,0.34970100000000004,0.391129,0.000338,0.010719,0.043453,0.289409,0.052233,,,,,
636,,0.000205,0.320755,0.36696,2.8000000000000003e-05,0.0041,0.047403,0.42753599999999997,0.026927999999999997,,,,,
637,,0.000123,0.212445,0.229053,0.0,0.0,0.0054,1.0,0.0,False,False,2380.0,5002.0,512420.0
638,,0.00020899999999999998,0.308819,0.351511,3e-06,0.005158,0.033902999999999996,0.477941,0.025365000000000002,False,False,863.0,1833.0,3676.0
639,,0.00088,0.358503,0.41246000000000005,0.0035369999999999998,0.034987,0.067716,0.27521799999999996,0.15343199999999999,False,False,818.0,2008.0,25725.0
640,cm,0.016978,0.303222,0.34634499999999996,0.015899,0.216515,0.042454,0.078141,0.973851,False,False,41905.0,502.0,45968.0
641,,0.000168,0.32763400000000004,0.362519,3.9e-05,0.00074,0.037206,0.44444399999999995,0.0033539999999999998,False,False,71.0,315.0,2051.0
642,,0.0005200000000000001,0.321048,0.371582,7.5e-05,0.015962,0.050557,0.352901,0.0751,,,,,
643,,0.0005690000000000001,0.359114,0.408001,0.000721,0.030858,0.060849,0.330694,0.126222,False,False,590.0,914.0,3134.0
644,cm,0.021051,0.26867199999999997,0.302852,0.013271999999999999,0.203806,0.024104,0.054576,0.900544,False,True,70990.0,269.0,95589.0
645,,0.002755,0.303048,0.335884,0.002597,0.025833999999999996,0.031661,0.319767,0.149117,False,False,1907.0,881.0,15156.0
646,,0.00015900000000000002,0.290919,0.329096,1e-06,0.003013,0.035226,0.435065,0.013316999999999999,,,,,
647,,0.000123,0.263948,0.294788,0.0,0.0,0.031127,0.636364,0.0,False,False,35.0,173.0,1010.0
648,cm,0.002292,0.317853,0.36706700000000003,0.002944,0.026344,0.045278,0.4,0.148964,False,False,567.0,712.0,7658.0
649,,0.000426,0.26977199999999996,0.302153,0.000869,0.0022789999999999998,0.021831,0.292398,0.007045,,,,,
650,,0.000279,0.300028,0.334921,8e-06,0.016994,0.019958,0.33876799999999996,0.05852,False,False,1254.0,1155.0,151097.0
651,,0.000123,0.27169699999999997,0.305736,0.0,0.0,0.036534,0.520833,0.0,,,,,
652,,0.001296,0.374556,0.439485,0.002144,0.07914,0.09656,0.323866,0.336502,False,False,2381.0,3019.0,58373.0
653,,0.000294,0.302092,0.339832,1.2e-05,0.010378,0.022156,0.44285699999999995,0.050872,False,False,196.0,221.0,4241.0
654,,0.002961,0.397886,0.48660699999999996,0.032822000000000004,0.13006199999999998,0.105216,0.152698,0.517597,False,False,7440.0,7296.0,107493.0
